9/16/2016,57.630001,57.630001,56.75,57.25,44493500,57.25
9/15/2016,56.150002,57.349998,55.98,57.189999,26847000,57.189999
9/14/2016,56.389999,56.630001,56.029999,56.259998,24062500,56.259998
9/13/2016,56.5,56.650002,56.049999,56.529999,30130200,56.529999
9/12/2016,56,57.209999,55.610001,57.049999,29303000,57.049999
9/9/2016,56.790001,57.52,56.209999,56.209999,35113900,56.209999
9/8/2016,57.630001,57.790001,57.18,57.43,20146100,57.43
9/7/2016,57.470001,57.84,57.41,57.66,17493400,57.66
9/6/2016,57.779999,57.799999,57.209999,57.610001,16278400,57.610001
9/2/2016,57.669998,58.189999,57.419998,57.669998,18900500,57.669998
9/1/2016,57.009998,57.82,57.009998,57.59,26075400,57.59
8/31/2016,57.650002,57.799999,57.299999,57.459999,20860300,57.459999
8/30/2016,57.98,58.189999,57.610001,57.889999,16930200,57.889999
8/29/2016,58.18,58.599998,58.099998,58.099998,16417200,58.099998
8/26/2016,58.279999,58.700001,57.689999,58.029999,20971200,58.029999
8/25/2016,57.880001,58.290001,57.779999,58.169998,18552600,58.169998
8/24/2016,57.799999,58.040001,57.720001,57.950001,18151500,57.950001
8/23/2016,57.900002,58.18,57.849998,57.889999,18732400,57.889999
8/22/2016,57.599998,57.75,57.259998,57.669998,15221900,57.669998
8/19/2016,57.43,57.73,57.200001,57.619999,17271000,57.619999
8/18/2016,57.419998,57.700001,57.27,57.599998,14214300,57.599998
8/17/2016,57.540001,57.68,57.23,57.560001,18856400,57.560001
8/16/2016,57.610001,57.619999,57.27,57.439999,20523500,57.439999
8/15/2016,58.009998,58.5,57.959999,58.119999,19283900,57.76
8/12/2016,58.029999,58.189999,57.619999,57.939999,21655200,57.581115
8/11/2016,58.029999,58.450001,58.029999,58.299999,18162300,57.938886
8/10/2016,58.16,58.32,57.82,58.02,15756900,57.660621
8/9/2016,58.169998,58.5,58.02,58.200001,16920700,57.839507
8/8/2016,58.060001,58.09,57.779999,58.060001,19473500,57.700375
8/5/2016,57.650002,58.209999,57.450001,57.959999,29335200,57.600992
8/4/2016,56.799999,57.52,56.669998,57.389999,26587700,57.034523
8/3/2016,56.68,57.110001,56.490002,56.970001,22075600,56.617126
8/2/2016,56.849998,56.900002,56.310001,56.580002,35122000,56.229542
8/1/2016,56.599998,56.75,56.139999,56.580002,26003400,56.229542
7/29/2016,56.259998,56.759998,56.049999,56.68,30558700,56.328921
7/28/2016,56,56.369999,55.720001,56.209999,37550400,55.861831
7/27/2016,56.610001,56.799999,56.110001,56.189999,32327500,55.841955
7/26/2016,56.52,57.290001,56.509998,56.759998,28079000,56.408424
7/25/2016,56.470001,56.740002,56.259998,56.73,25610600,56.378611
7/22/2016,56.080002,56.630001,55.779999,56.57,32157200,56.219602
7/21/2016,55.98,56.23,55.759998,55.799999,32776700,55.454371
7/20/2016,56.150002,56.84,55.529999,55.91,89893300,55.56369
7/19/2016,53.709999,53.900002,52.93,53.09,53336500,52.761158
7/18/2016,53.700001,54.34,53.549999,53.959999,31433900,53.625768
7/15/2016,53.950001,54,53.209999,53.700001,32024400,53.36738
7/14/2016,53.84,53.990002,53.580002,53.740002,24545500,53.407133
7/13/2016,53.560001,53.860001,53.18,53.509998,25356800,53.178554
7/12/2016,52.939999,53.400002,52.790001,53.209999,27317600,52.880413
7/11/2016,52.5,52.830002,52.470001,52.59,22269200,52.264255
7/8/2016,51.73,52.360001,51.549999,52.299999,28391000,51.97605
7/7/2016,51.419998,51.610001,51.07,51.380001,19585200,51.061751
7/6/2016,50.779999,51.540001,50.389999,51.380001,28167500,51.061751
7/5/2016,50.830002,51.279999,50.740002,51.169998,24806400,50.853048
7/1/2016,51.130001,51.720001,51.07,51.16,21400400,50.843112
6/30/2016,50.720001,51.299999,50.5,51.169998,28527800,50.853048
6/29/2016,49.91,50.720001,49.799999,50.540001,31304000,50.226953
6/28/2016,48.919998,49.470001,48.669998,49.439999,38140700,49.133765
6/27/2016,49.099998,49.150002,48.040001,48.43,50216300,48.130022
6/24/2016,49.810001,50.939999,49.52,49.830002,133503000,49.521352
6/23/2016,51.279999,52.060001,51.150002,51.91,29028800,51.588466
6/22/2016,51.080002,51.459999,50.950001,50.990002,28816800,50.674167
6/21/2016,50.200001,51.43,50.16,51.189999,34097800,50.872925
6/20/2016,50.639999,50.830002,50.029999,50.07,35607900,49.759863
6/17/2016,50.41,50.43,49.82,50.130001,45710500,49.819493
6/16/2016,49.52,50.470001,49.509998,50.389999,31188600,50.077881
6/15/2016,49.779999,50.119999,49.689999,49.689999,33757600,49.382216
6/14/2016,49.900002,50.099998,49.57,49.830002,42577100,49.521352
6/13/2016,49.580002,50.720001,49.060001,50.139999,83217800,49.829429
6/10/2016,51.049999,52.049999,51.040001,51.48,25833200,51.16113
6/9/2016,52,52,51.490002,51.619999,20305700,51.300262
6/8/2016,52.02,52.439999,51.869999,52.040001,21149400,51.717662
